#{"t_start": 1720143818.8607912, "env_id": "OldModuleMagicTowerEnv_6x6"}
r,l,t
-25.3,117,2347.331391
-66.0,216,2352.169803
-63.7,233,2358.158932
40.1,32,2358.506991
-275.5,1000,2373.077717
-34.1,216,2378.597193
-21.2,60,2379.249058
-28.3,318,2385.205256
17.3,42,2389.91249
6.5,107,2391.078915
5.1,65,2391.791124
28.1,62,2392.495005
-48.1,381,2399.04526
32.1,40,2399.474931
41.4,57,2400.108534
-85.9,215,2404.796401
-17.4,162,2410.072979
-44.6,339,2416.896495
-13.0,154,2421.746092
-18.9,116,2423.009878
-10.5,394,2429.956927
3.5,63,2430.64468
19.3,69,2431.41408
12.8,80,2433.952878
-329.7,1000,2449.085955
8.3,42,2454.039337
-89.3,318,2461.677205
40.7,26,2461.957286
35.9,65,2462.665605
28.2,77,2465.736882
-58.1,162,2467.504392
-49.3,217,2473.079785
-276.3,800,2485.366071
1.1,78,2486.246691
6.3,168,2491.160086
-135.2,653,2502.011229
-129.9,416,2510.53921
-96.5,309,2517.474387
-94.9,224,2524.210363
21.7,34,2524.592336
-272.8,1000,2540.343504
-35.1,244,2547.40152
-72.1,234,2553.944134
-21.7,335,2561.553402
-2.7,80,2562.414568
-66.5,214,2567.712459
-129.4,418,2575.927803
3.8,206,2582.123532
-44.7,250,2588.092953
5.8,119,2592.46925
35.3,35,2592.846724
-15.4,187,2594.911915
-8.2,47,2599.041813
-29.5,132,2600.475547
-25.3,279,2606.170351
-31.9,129,2610.897734
-99.0,393,2618.554737
-18.0,141,2623.730076
-44.5,210,2629.264436
-11.1,92,2630.260069
1.2,120,2631.604582
-17.7,160,2635.829543
5.9,57,2636.463638
9.6,117,2640.661261
1.4,172,2642.566218
38.9,44,2646.317352
18.8,148,2647.930828
-34.0,231,2653.339201
11.5,93,2654.377115
21.5,99,2658.482422
-48.3,185,2663.71305
-31.0,77,2664.549959
-10.4,287,2670.69248
-186.9,437,2678.761802
26.5,60,2679.414276
-89.0,439,2687.251927
1.5,301,2694.565159
-23.1,104,2695.699361
-185.2,798,2707.245934
8.9,135,2712.811322
19.7,74,2713.63008
-65.5,186,2717.831083
-241.3,1000,2732.655678
-2.9,132,2734.105845
-45.2,215,2738.959837
18.2,46,2739.49349
-22.5,172,2744.600936
-45.5,139,2749.079632
15.1,120,2750.391073
-1.1,93,2751.426419
3.7,70,2754.84286
16.5,41,2755.28898
-14.3,97,2756.351484
18.0,39,2756.778126
34.0,86,2759.936332
-9.7,173,2761.866232
7.9,64,2766.050475
-215.4,675,2777.506183
27.8,31,2777.854493
10.1,60,2782.108743
2.4,198,2784.313361
-12.1,44,2788.274086
6.8,100,2789.364044
-2.0,125,2790.73333
-106.8,417,2798.162141
9.3,88,2799.147435
9.1,61,2802.825625
17.8,140,2804.351383
19.9,34,2804.722932
-12.3,151,2809.191352
-58.4,178,2814.205024
-60.8,319,2821.965723
-12.8,116,2823.24234
-17.1,125,2827.15821
-16.4,143,2828.725151
37.4,61,2832.222523
26.0,45,2832.712661
-37.5,187,2838.282264
-77.8,318,2845.877492
-24.1,123,2847.21649
-46.9,140,2851.297576
18.7,55,2851.897972
-63.1,272,2857.853855
-22.3,123,2862.190474
-48.8,253,2868.835175
-90.8,392,2877.56826
29.8,34,2877.956369
-91.6,227,2883.470216
10.1,60,2884.131071
21.1,69,2887.545054
-43.9,132,2888.9822
-55.5,167,2893.714046
24.5,33,2894.07335
-163.1,397,2901.322224
12.5,54,2906.296227
-12.2,130,2907.719439
12.9,50,2908.275083
4.3,35,2908.668789
-21.6,159,2913.109454
23.5,25,2913.388024
-45.1,180,2918.331198
13.2,65,2919.074542
-122.0,470,2926.767019
21.4,127,2928.17956
-40.3,101,2932.273945
22.9,31,2932.613622
22.3,28,2932.922209
-30.9,119,2936.554905
-16.9,114,2937.82943
-37.9,162,2942.437731
9.7,93,2943.452764
-7.1,126,2947.509917
6.5,40,2947.940002
-18.3,139,2949.478542
-21.3,151,2953.95232
11.0,31,2954.292683
-78.8,274,2960.074187
-42.5,154,2964.791761
-11.5,107,2965.960826
-28.6,157,2970.448647
29.9,53,2971.030603
-47.7,152,2972.717538
24.6,41,2976.479688
-0.3,121,2977.800716
-82.1,244,2983.292778
-7.3,43,2983.779857
17.9,36,2984.189927
40.3,39,2984.630694
-30.5,189,2989.196711
33.0,20,2989.417331
-68.6,206,2995.065958
-11.9,102,2996.197117
-24.3,98,3000.022301
-127.1,291,3006.390864
-10.0,106,3007.57408
4.2,36,3010.820563
-61.5,220,3013.253434
35.4,14,3013.411948
-31.7,276,3020.667521
7.2,51,3021.225276
7.1,92,3022.221448
7.7,113,3025.778059
20.7,35,3026.155942
-13.3,182,3028.161332
-38.7,112,3032.948256
-52.0,175,3038.028323
-96.7,377,3046.530065
-10.0,97,3047.595735
7.6,38,3050.744569
-6.4,79,3051.602706
14.7,88,3052.571134
-6.2,115,3055.841862
-10.4,74,3056.634822
