#{"t_start": 1716596281.9666286, "env_id": "CurriculumMagicTowerEnv_lv3_with_winRate"}
r,l,t
-1790.9,10000,7345.693808
-1303.9,10000,7403.60623
-7915.8,10000,7459.961277
1305.0,75,7462.654447
1016.4,90,7462.858486
1607.8,29,7462.923486
1047.8,137,7463.230248
-2824.3,10000,7522.89113
-3222.5,10000,7579.101623
-3545.2,10000,7636.903833
1356.8,57,7637.030369
1608.5,27,7637.093371
-1374.1,10000,7694.113586
746.4,101,7696.947748
-2373.4,9364,7749.896343
-904.9,10000,7806.281401
-1464.1,10000,7864.326277
-1006.6,10000,7920.627321
-717.9,10000,7978.328647
137.4,173,7978.715698
-1712.3,10000,8037.225725
-2203.2,10000,8093.301728
-1811.2,10000,8151.019759
1168.7,69,8151.175782
-2076.0,10000,8210.029599
-1046.2,10000,8266.091746
-2352.7,435,8269.58562
-1801.8,366,8273.019151
-1447.3,10000,8329.047411
-5293.7,711,8334.83729
-1869.1,10000,8390.988899
-702.6,257,8394.130458
-1195.6,10000,8450.374869
308.3,159,8450.733428
-2552.1,449,8455.039169
-6262.9,800,8461.099904
-1303.6,10000,8517.467022
238.1,131,8520.221195
-1783.4,10000,8576.265677
-1436.0,10000,8634.155321
-2030.0,10000,8690.350971
-2863.0,10000,8748.132421
-2407.9,10000,8804.23073
-1343.1,10000,8861.867448
-5208.8,10000,8918.005755
-4868.1,8868,8969.695783
-2046.1,2104,8982.060061
-182.0,6075,9017.175129
-2302.1,10000,9073.250393
1262.1,125,9073.531933
-1702.1,10000,9131.932873
-1124.0,10000,9189.631969
-954.5,10000,9245.623729
-1540.9,10000,9303.2588
1555.0,62,9303.396314
1259.3,131,9303.691855
-736.9,10000,9361.501812
-2083.1,10000,9419.400792
-1024.8,10000,9477.133839
-997.8,10000,9533.029542
1381.1,1104,9539.816286
-979.7,2511,9554.953083
1571.2,98,9555.17211
1594.1,486,9559.678542
-805.7,10000,9617.373353
-428.4,10000,9673.420526
-13738.4,1619,9684.74696
1407.1,152,9685.091502
1584.0,70,9685.255527
-768.0,10000,9742.668033
-97538.8,10000,9800.234447
-559.0,10000,9857.99267
-1348.3,10000,9913.898998
749.8,832,9920.293433
1246.3,282,9920.924879
-308.7,10000,9979.58148
1800.6,110,9979.828024
-13524.1,1566,9990.062516
-6407.9,896,9996.285577
-27899.4,3241,10014.689735
-2464.8,10000,10072.398185
225.5,164,10072.763241
-5648.7,1325,10082.58246
1857.7,37,10082.665974
-5426.9,10000,10138.936815
-4083.9,737,10144.935872
1097.7,3066,10162.990669
-1473.3,10000,10219.203761
-906.4,10000,10277.099486
-1940.1,10000,10333.124751
-877.6,10000,10391.092682
-6702.7,1937,10403.064498
-1117.7,10000,10459.364597
-52089.5,6564,10497.389504
-1128.7,10000,10553.355566
-479.2,10000,10611.264263
-957.7,10000,10666.681286
-927.0,323,10669.69205
-1593.6,483,10673.333775
-296.0,250,10676.447579
-1435.0,10000,10731.651809
357.0,1070,10738.250444
-597.8,10000,10795.373238
1588.4,25,10795.428752
-687.1,10000,10851.184379
-1356.8,10000,10909.768351
1478.0,2431,10924.439882
401.1,2834,10940.198164
-1753.1,10000,10997.381388
-1620.5,10000,11052.771178
467.9,3123,11070.743022
1087.3,69,11070.895542
-1464.0,10000,11128.840514
1805.6,767,11132.961192
-1405.5,10000,11189.88473
1152.5,3800,11211.128606
-1065.8,10000,11267.831618
1070.8,168,11268.206178
1068.7,1429,11278.029487
1611.6,403,11281.493051
1190.0,136,11281.794603
-1205.9,10000,11339.118458
-737.1,10000,11394.037917
1764.2,173,11394.42802
-736.5,10000,11451.758829
1166.0,190,11452.183448
1596.7,52,11452.299218
1600.4,906,11459.508344
-1406.7,10000,11515.986091
1301.0,148,11516.313659
-1782.5,2838,11534.258816
239.4,8141,11578.210303
1037.9,1822,11589.692481
-2021.8,10000,11646.354452
991.9,3015,11662.226919
-3418.6,7554,11705.058266
-1009.3,210,11708.020268
-908.4,201,11708.472124
1497.2,39,11708.559656
-604.6,567,11713.518255
1278.7,163,11716.420517
1096.6,56,11716.553037
961.3,1909,11727.418633
-1162.8,754,11733.31928
-1104.9,872,11739.431574
1672.9,387,11740.285105
1456.9,143,11744.00343
-983.1,10000,11798.785358
1238.0,354,11802.064375
1620.0,113,11802.313954
1716.1,256,11806.200359
671.6,124,11806.477951
-1325.9,252,11807.040277
1393.6,278,11811.676332
937.5,3343,11829.956743
-2195.6,375,11833.297266
-375.6,264,11836.313449
-528.6,605,11840.048169
1198.0,40,11840.137177
-3923.0,440,11843.98748
1648.2,226,11844.492722
-6899.5,559,11848.992146
574.9,229,11852.00706
-9185.0,875,11856.435995
-654.2,653,11862.057127
1714.6,171,11862.435237
1673.8,77,11862.606442
-684.4,10000,11920.965649
-4674.4,655,11924.901211
-1180.0,1215,11931.78338
-488.8,283,11934.841274
693.0,214,11935.315611
-853.0,440,11939.488956
1484.7,1568,11948.753209
1322.0,97,11948.969794
1048.9,482,11953.307364
-1333.3,654,11958.949723
-2985.6,403,11959.842302
-4580.9,1019,11967.089331
-699.7,10000,11983.85076
-979.7,10000,11999.386919
-979.7,10000,12014.886511
-979.7,10000,12030.377592
-579.7,10000,12045.923667
-979.7,10000,12061.461664
-979.7,10000,12076.997492
-699.7,10000,12092.530634
-699.7,10000,12108.038845
-699.7,10000,12123.614636
-699.7,10000,12139.266421
-979.7,10000,12154.921311
-299.7,10000,12170.596198
-979.7,10000,12186.254063
-979.7,10000,12201.91264
-979.7,10000,12217.552601
-699.7,10000,12233.181108
-979.7,10000,12248.822703
-979.7,10000,12264.447725
-979.7,10000,12280.050083
