#{"t_start": 1718602578.9873486, "env_id": "ModuleMagicTowerEnv_6x6"}
r,l,t
23.5,23,2026.90126
-102.5,1000,2042.788438
-13.9,93,2048.177857
26.7,9,2048.279903
1.3,18,2048.477041
-39.7,28,2048.799163
2.5,15,2048.975199
-147.5,1000,2063.231532
-115.1,1000,2078.253783
28.7,7,2078.33316
-6.1,98,2079.437912
2.7,13,2079.603476
-107.0,1000,2094.191933
-8.9,30,2094.542387
-105.2,1000,2110.205875
21.1,20,2110.434966
26.3,134,2115.821416
-99.8,1000,2130.761261
24.1,17,2130.950818
23.3,16,2131.125854
-3.7,23,2131.378184
22.3,17,2131.565663
-200.4,1000,2145.833403
26.7,9,2145.931918
-26.1,18,2146.132082
15.6,99,2150.145632
-103.4,1000,2166.141989
23.3,16,2166.326412
-74.2,176,2172.434193
25.7,10,2172.548465
-114.2,1000,2188.089435
4.7,11,2188.213504
-186.2,1000,2203.586328
-230.3,1000,2218.627825
-106.1,1000,2233.61141
-20.5,7,2233.690414
-13.5,80,2234.583432
-97.8,1000,2248.853088
-73.5,1000,2264.080004
-105.0,1000,2279.211661
-96.2,1000,2294.328171
-70.8,198,2299.698641
-15.5,42,2300.208191
6.4,32,2300.578469
-199.9,900,2314.083738
-66.3,1000,2330.137992
-20.3,5,2330.198048
-2.7,62,2334.992277
-193.0,1000,2350.913791
41.2,50,2351.492074
-139.4,1000,2367.3822
-45.5,139,2368.913841
-87.9,1000,2383.903463
-150.0,1000,2399.101195
-1175.3,1000,2414.067423
-1240.1,1000,2429.264037
-50.1,208,2435.188002
-47.9,118,2436.495285
-110.4,1000,2451.264751
-128.2,1000,2466.175611
-26.2,39,2466.603391
8.1,13,2466.746042
-284.3,1000,2481.151511
-5.3,30,2481.482623
-3.9,25,2481.77519
33.5,58,2482.435321
1.1,20,2482.662176
20.3,19,2485.40178
1.3,18,2485.613073
37.7,78,2486.470892
-106.1,1000,2501.228055
-186.9,293,2507.828564
27.8,67,2508.575997
-19.0,30,2508.919161
22.3,17,2509.112213
20.9,29,2511.901641
19.3,65,2512.618634
-95.1,1000,2527.880812
0.5,17,2528.072367
25.5,12,2528.204413
18.5,19,2528.416355
1.5,16,2528.594261
-60.5,276,2534.178685
-20.0,40,2534.624084
18.3,32,2534.991147
-754.1,1000,2549.964736
4.1,17,2550.161167
28.5,9,2550.265368
-87.0,1000,2565.854282
8.7,7,2565.935312
23.1,18,2566.138733
25.7,10,2566.251248
17.7,18,2566.456568
-182.9,1000,2581.842124
25.9,17,2582.0392
-119.6,1000,2598.122545
-94.2,1000,2614.018791
4.1,17,2614.212819
-1.3,26,2614.509187
-0.7,20,2614.737307
7.4,67,2618.992848
29.7,6,2619.062367
-56.8,133,2620.568778
-4.7,24,2620.848047
-6.3,103,2624.726116
29.7,6,2624.791116
-15.4,66,2625.528632
38.8,21,2625.761916
-24.9,95,2628.910868
8.7,7,2628.990867
-140.3,1000,2644.979306
21.5,16,2649.569874
-152.1,1000,2665.933459
8.7,7,2666.016464
-1.2,88,2671.225428
-134.9,1000,2686.743315
-125.9,1000,2702.272539
25.5,12,2702.404743
-25.7,14,2702.559881
-26.9,17,2702.746081
5.7,10,2702.856265
25.3,14,2703.011304
-116.9,1000,2718.09164
17.8,71,2718.868726
-116.7,1000,2733.343866
-130.4,1000,2748.357677
-22.3,7,2748.435891
12.4,31,2748.776146
28.7,7,2748.852146
20.3,19,2749.061222
4.3,15,2749.229462
-209.4,1000,2763.332431
-2.9,24,2763.603832
-148.4,1000,2778.604447
5.7,10,2778.71648
-1142.7,1000,2793.708447
-141.2,1000,2808.749435
-15.6,14,2808.905471
24.7,11,2809.02699
16.1,25,2809.301213
-94.4,1000,2823.82816
12.4,26,2824.120704
17.9,25,2824.402932
-68.1,1000,2839.249084
-20.3,5,2839.304089
-29.9,20,2839.532192
15.8,71,2840.355837
-20.8,21,2843.867395
7.3,12,2844.001553
23.9,19,2844.21159
-99.8,1000,2860.011293
-117.8,1000,2876.081789
25.1,16,2876.26374
-116.9,1000,2892.211841
-73.5,1000,2908.798615
15.5,31,2913.302546
-73.5,1000,2929.465822
24.6,43,2934.216062
-1167.9,1000,2950.060447
22.5,15,2954.879597
-1180.7,1000,2970.94963
-129.8,1000,2987.422048
-13.1,36,2992.265506
-27.3,12,2992.400236
25.5,21,2992.631429
7.7,8,2992.721948
24.5,13,2992.865474
-14.5,50,2993.432098
28.7,7,2993.508615
-112.4,1000,3008.46583
-118.5,1000,3023.786044
9.0,264,3030.514677
-1175.3,1000,3046.01839
4.1,17,3046.209944
-94.4,1000,3061.609936
6.1,15,3061.777992
53.4,122,3063.129628
1.1,51,3063.710295
42.1,75,3067.36039
-609.7,1000,3083.26527
25.5,12,3083.400792
-9.9,31,3083.747858
-22.0,24,3084.020413
28.3,11,3084.14349
-134.1,1000,3098.976448
-84.5,1000,3114.361301
17.0,21,3114.595858
27.7,8,3114.68537
-77.1,1000,3130.177994
-15.4,12,3130.31203
-94.2,1000,3145.711343
-134.3,1000,3161.675183
29.4,34,3162.073388
-153.0,1000,3177.491714
23.7,12,3177.625464
-96.0,1000,3193.577865
-174.3,1000,3209.271542
5.5,12,3213.902186
43.8,150,3215.582359
-120.3,1000,3230.833752
-114.0,1000,3245.896229
25.5,12,3246.031408
9.7,6,3246.096636
-4.9,17,3246.287827
-108.8,1000,3260.971788
-106.1,1000,3276.578014
7.5,10,3276.692533
-89.0,1000,3291.677416
53.7,49,3292.221148
6.5,11,3292.345757
2.3,17,3292.532362
-152.9,1000,3306.774235
27.4,96,3307.872181
24.5,22,3308.124223
17.1,24,3311.291034
-8.9,201,3313.547246
30.3,30,3313.897245
27.3,12,3317.831324
9.7,6,3317.899836
-97.1,1000,3333.787097
-89.0,1000,3350.298401
-81.6,1000,3366.649545
-687.1,1000,3382.324104
-88.7,328,3389.617391
-51.7,116,3395.666682
-60.9,1000,3410.853413
-196.1,1000,3426.263151
-110.0,1000,3442.101444
24.9,18,3442.302005
-21.3,6,3442.369004
27.5,79,3443.246404
-78.2,1000,3458.030766
3.5,14,3458.184804
-30.5,17,3458.377093
31.5,27,3458.694165
5.2,40,3459.151453
24.7,20,3459.38049
-44.5,228,3464.1674
-76.2,1000,3480.288472
-22.6,88,3484.842861
29.7,6,3484.909869
-192.8,1000,3500.927667
19.9,117,3506.607408
-21.7,10,3506.7181
-2.3,27,3507.020651
1.3,18,3507.225368
29.3,10,3507.343399
-6.5,71,3508.163252
-39.5,66,3511.405525
-23.5,10,3511.519047
1.7,23,3511.771593
24.1,17,3511.960161
-98.0,1000,3526.905719
-16.5,52,3527.496862
11.5,26,3527.796415
-7.3,32,3528.164837
-59.9,59,3528.842566
-27.7,16,3530.975854
-9.9,31,3531.318879
-4.5,82,3532.239682
34.4,73,3533.063869
-104.3,1000,3546.981297
5.3,14,3547.144332
9.7,6,3547.212527
-18.3,52,3547.810211
-15.9,37,3551.69642
1.7,23,3551.951514
26.7,9,3552.049569
-4.1,36,3552.447639
27.3,12,3552.583692
15.2,30,3552.925956
29.7,6,3552.991996
-98.9,1000,3567.251172
34.7,66,3568.00032
-28.1,29,3568.330876
6.3,13,3568.478975
-220.7,1000,3582.951946
28.7,7,3583.03346
-116.3,1000,3598.636202
21.5,16,3598.818233
31.8,28,3599.138591
-152.0,1000,3614.904908
28.7,7,3614.986961
8.0,88,3619.816741
-21.3,6,3619.885262
-20.5,7,3619.964267
-116.1,1000,3635.437418
-175.5,1000,3651.373422
-37.3,31,3651.715409
-25.5,12,3651.848926
-108.0,1000,3667.896107
-114.3,1000,3683.949784
23.4,107,3685.175736
-166.7,1000,3700.125177
8.3,11,3700.250218
5.3,14,3700.406316
4.4,292,3706.690838
-173.2,1000,3721.71987
-160.9,411,3729.577628
-10.9,32,3729.930336
19.3,29,3730.251982
-1151.7,1000,3745.448366
-1083.3,1000,3761.212431
-0.3,25,3761.48951
-14.3,39,3761.921383
-383.6,1000,3776.890025
-6.3,31,3777.234379
-3.8,53,3777.854558
-203.1,1000,3791.971377
-16.6,15,3792.139896
6.5,11,3792.264443
-201.5,1000,3806.956647
23.5,14,3807.113676
7.2,38,3807.554896
-161.9,1000,3822.430109
-125.3,1000,3837.296429
7.7,8,3837.387434
27.5,10,3837.500994
-155.9,1000,3852.482625
-1083.3,1000,3867.590075
5.7,10,3867.7026
10.2,26,3867.992651
-139.4,1000,3882.657323
6.7,9,3882.760369
24.3,15,3882.929398
-121.4,1000,3897.843778
-103.4,1000,3913.695032
1.5,25,3913.982768
-103.4,1000,3929.068935
-110.6,1000,3944.332434
13.5,24,3944.59854
-105.5,199,3949.741472
13.9,85,3950.687732
-95.1,1000,3965.356909
-183.5,1000,3980.444913
0.9,22,3980.691745
6.3,13,3980.8344
3.3,16,3981.011447
-84.3,1000,3995.732344
-27.5,14,3995.888855
-25.5,12,3996.023419
-4.7,24,3996.291081
-84.3,1000,4010.814486
42.9,38,4011.24026
-22.3,7,4011.334782
-228.8,377,4018.574918
-88.8,1000,4034.579785
-96.2,1000,4050.550025
2.7,13,4054.900178
-17.4,14,4055.05873
33.9,65,4055.789646
2.7,53,4056.400069
18.1,23,4056.668622
2.5,15,4056.845144
-69.9,1000,4070.92532
-112.9,1000,4086.455812
-25.6,19,4086.67208
-96.0,1000,4101.780161
-101.4,1000,4117.064644
-24.5,11,4117.197671
32.0,32,4117.561848
-104.3,1000,4132.347993
-109.7,1000,4147.61806
-44.1,125,4149.062162
-17.0,19,4149.285711
-121.4,1000,4164.249501
27.7,8,4164.347023
-90.8,1000,4180.821708
-21.5,8,4180.917239
-13.0,15,4181.096459
-23.3,8,4181.190469
13.1,28,4185.241693
26.5,11,4185.366211
21.5,16,4185.547247
-120.5,1000,4201.761232
-12.6,11,4201.886773
-118.7,1000,4218.095892
-16.6,24,4223.088286
-16.9,96,4224.181818
4.3,15,4224.355446
-96.0,1000,4239.360727
-62.1,186,4244.525834
8.7,71,4245.33357
-151.4,993,4260.619595
-123.2,1000,4276.234609
-133.4,1000,4292.462476
-20.2,24,4292.743717
-3.9,83,4293.649889
-95.1,1000,4308.177417
28.5,79,4309.080342
-95.1,1000,4323.681573
-171.2,1000,4338.72771
-23.1,15,4338.898342
-102.5,1000,4353.842345
-22.4,23,4354.105621
-20.8,30,4354.453681
-26.6,386,4361.835991
12.5,34,4362.219333
-161.3,1000,4377.675408
-115.8,1000,4393.204595
-17.7,46,4393.722036
-26.4,122,4395.10988
-1140.9,1000,4409.456402
-185.2,926,4424.322934
-68.1,1000,4439.756832
-182.9,1000,4455.392414
-12.0,364,4463.248996
-18.6,12,4463.390052
-51.6,140,4468.030521
-137.6,1000,4483.767529
-29.7,27,4484.051797
-25.4,31,4484.378705
20.4,47,4484.87858
-92.4,1000,4499.656557
-54.2,166,4504.386541
0.1,52,4504.963806
-26.1,18,4505.164834
1.2,97,4506.273749
-19.8,20,4506.508296
-109.4,836,4518.784507
-155.6,1000,4534.514795
24.5,13,4538.841444
-31.5,27,4539.140587
17.9,25,4539.419458
-120.5,1000,4555.03316
27.5,10,4555.147019
17.5,20,4555.3682
-1218.5,1000,4570.8908
24.7,11,4571.014315
-108.8,1000,4586.993998
26.7,9,4587.09551
3.9,19,4587.305073
3.5,14,4587.459198
-152.9,1000,4603.114135
22.3,17,4603.305806
26.7,9,4603.40832
18.8,21,4603.645294
-103.2,1000,4618.839094
-8.4,94,4619.879061
14.9,28,4620.202662
-115.1,1000,4634.277476
