#{"t_start": 1718514029.4791105, "env_id": "BattleModuleMagicTowerEnv_6x6"}
r,l,t
-14.8,10,128.387084
0.1,9,128.414083
-7.6,23,128.471599
-5.7,19,128.5216
2.1,7,128.538604
1.3,35,128.622113
-12.2,6,128.639118
-3.5,14,128.674629
-7.0,20,128.723634
8.0,21,128.778149
-2.7,15,128.815148
-15.4,34,128.898667
-14.2,8,128.919672
-7.5,17,128.9652
3.1,28,130.098282
-13.9,37,130.189798
2.1,6,130.205797
-30.5,14,130.239314
-3.7,17,130.28183
-6.9,15,130.32183
-0.3,37,130.417354
-16.4,13,130.448871
1.1,7,130.466871
-23.8,41,130.568385
-17.2,11,130.597389
3.1,5,130.609389
7.7,22,130.66592
-10.1,29,131.890681
2.1,7,131.907681
-12.2,29,131.983194
-3.9,20,132.030199
-3.3,18,132.079711
-11.2,34,132.161367
-24.2,32,132.241371
2.1,6,132.257886
-3.4,16,132.300885
-30.2,38,132.409417
2.1,7,132.430426
14.9,12,132.458946
-6.5,23,133.573453
1.5,8,133.595454
-25.5,27,133.663985
-12.3,34,133.751501
-0.9,10,133.775501
-46.7,58,133.931834
-2.7,15,133.977341
1.5,8,133.996341
-43.5,34,134.086859
-25.9,49,134.21439
0.1,9,135.720886
7.1,25,135.784404
-12.8,8,135.80541
1.1,7,135.822404
-1.5,35,135.907919
-2.1,14,135.941923
-1.5,11,135.972433
2.5,30,136.044955
50.1,34,136.128954
4.1,5,136.142958
-10.6,32,136.221622
-28.4,92,137.778498
2.1,6,137.792497
-12.6,27,137.861017
-16.8,12,137.889017
-2.9,11,137.915017
-31.4,47,138.031541
-4.5,21,138.086052
10.6,17,138.126052
7.3,21,138.179567
-10.2,49,138.301081
2.1,6,138.316081
-15.5,48,139.727459
-34.6,23,139.786978
4.1,5,139.798978
5.1,27,139.869495
-3.5,21,139.920497
4.1,5,139.932499
3.5,29,140.006008
-23.6,23,140.086523
-1.5,11,140.117523
-27.7,14,140.153042
-16.3,37,140.245047
2.1,6,140.261557
-13.5,53,141.635442
-7.1,26,141.696125
2.1,6,141.714123
-6.1,48,141.836651
-9.3,23,141.899734
-26.4,12,141.930734
-11.9,57,142.075767
-22.0,20,142.123767
-5.1,17,142.170293
-33.5,24,143.622337
-12.3,34,143.706854
3.1,5,143.718854
-5.7,48,143.836382
12.0,17,143.879896
2.1,6,143.893896
-16.1,57,144.042419
-10.7,31,144.117931
1.5,9,144.138935
4.7,32,145.643431
-0.5,10,145.666939
-10.1,22,145.719938
-28.5,12,145.752629
-31.0,18,145.794629
1.1,7,145.813629
