#{"t_start": 1717812315.207674, "env_id": "KeyModuleMagicTowerEnv_6x6"}
r,l,t
15.7,14,278.403608
14.1,10,278.430609
10.4,20,278.479618
2.5,37,279.604136
18.1,6,279.623132
9.8,22,279.674136
10.3,18,279.723652
13.3,15,279.762652
14.6,13,279.795168
10.1,21,279.850169
16.1,8,279.869169
15.6,12,279.899336
5.1,26,279.969108
17.5,8,279.987422
8.8,23,280.051423
-4.3,41,280.156119
17.1,7,280.174122
10.0,19,281.33707
13.3,15,281.380501
19.1,5,281.393014
13.0,16,281.432015
10.5,22,281.485626
17.1,7,281.504796
2.0,27,281.570795
12.9,14,281.605871
16.5,9,281.628871
7.2,26,281.691013
12.9,14,281.727013
16.5,9,281.748012
11.0,18,281.792084
10.3,18,281.838084
17.1,7,281.855084
5.4,25,281.915144
15.3,13,281.947145
18.1,6,282.836089
1.8,30,282.907602
-12.7,48,283.026644
18.1,6,283.042643
9.4,21,283.094162
-0.1,34,283.178164
17.1,7,283.194673
10.6,17,283.235672
12.5,20,283.286676
15.5,10,283.309722
2.8,29,283.38373
5.3,23,283.438243
14.9,12,284.707729
7.8,24,284.767733
11.3,17,284.810251
17.1,7,284.830251
14.6,13,284.86125
8.3,20,284.910138
17.1,7,284.930138
6.4,24,284.9892
-2.7,38,285.108719
18.1,6,285.125719
8.8,23,285.183727
6.1,25,285.244239
17.1,7,285.265238
13.6,14,285.297757
-0.9,46,286.475883
16.5,9,286.502053
-4.4,32,286.584057
13.7,16,286.624079
17.1,7,286.640079
9.0,20,286.689099
0.3,35,286.781103
17.5,8,286.799164
7.6,27,286.872164
-9.5,42,286.979434
18.1,6,286.995546
12.8,19,287.039546
10.1,21,288.190328
16.5,9,288.211328
13.6,14,288.246328
-102.1,62,288.399629
18.1,6,288.414631
6.2,27,288.482634
16.3,12,288.513689
18.1,6,288.527689
11.0,18,288.572689
10.9,16,288.614807
11.5,14,288.648807
14.6,13,288.681809
-45.7,52,288.811893
17.1,7,290.356428
12.0,17,290.400559
-43.9,30,290.472558
17.1,7,290.489563
10.4,20,290.539615
-262.5,84,290.745717
17.1,7,290.762716
12.0,17,290.803825
13.9,13,290.837826
18.1,6,290.851825
16.0,13,290.882829
13.3,15,290.919858
16.1,8,290.939858
6.6,21,292.781234
-173.1,86,292.990305
17.1,7,293.017323
7.2,26,293.084326
4.3,31,293.157341
16.1,8,293.178346
15.6,12,293.207192
-188.3,63,293.358205
18.5,7,293.377206
11.0,18,295.410594
8.3,20,295.459595
17.1,7,295.476594
13.6,14,295.512621
5.1,26,295.576621
17.1,7,295.596697
12.6,15,295.632696
-1.5,34,295.715813
16.1,8,295.734813
6.8,25,295.795331
16.9,10,295.820331
15.5,10,295.846332
16.0,13,295.877332
4.9,22,295.934845
18.1,6,295.949846
12.8,19,295.992851
14.9,12,296.023006
17.1,7,297.0248
15.6,12,297.054801
-35.1,49,297.176968
16.1,8,297.195997
8.4,22,297.250999
6.7,30,297.322517
16.1,8,297.343516
12.0,17,297.387523
7.3,28,297.457031
7.5,18,297.503377
11.4,19,297.549376
-46.7,46,298.961026
17.5,8,298.980033
10.0,19,299.026656
8.5,24,299.089662
17.1,7,299.106175
13.0,16,299.150173
7.1,24,299.206863
17.1,7,299.225864
10.0,19,299.274864
1.7,28,299.343382
15.9,11,299.371382
11.0,18,299.415896
-140.9,62,299.571565
17.5,8,301.047781
16.0,13,301.077781
13.9,13,301.110814
17.1,7,301.126817
13.6,14,301.163814
11.1,20,301.209912
17.1,7,301.238912
14.6,13,301.272911
15.3,13,301.307008
18.1,6,301.321008
10.6,17,301.367013
16.9,10,301.393023
10.9,16,301.432539
8.0,21,301.486543
3.5,29,301.557058
18.1,6,301.571058
12.6,15,301.610189
-11.9,43,302.724313
16.1,8,302.743314
15.6,12,302.773314
-19.9,58,302.930813
17.1,7,302.948813
14.6,13,302.978812
12.7,17,303.023332
18.1,6,303.039332
-1.0,30,303.11085
13.1,18,303.160852
14.1,10,303.184858
14.0,15,303.222371
-3.1,37,303.314058
17.1,7,303.334056
12.0,17,304.782007
10.7,19,304.831222
18.1,6,304.845222
13.6,14,304.880226
13.7,16,304.919757
16.1,8,304.940757
9.0,20,304.991596
3.5,29,305.063109
16.1,8,305.083961
14.6,13,305.115027
8.3,20,305.166024
17.1,7,305.182024
9.6,18,305.226113
5.5,27,305.292117
10.1,21,305.344195
12.6,15,305.383193
3.5,29,306.371125
17.1,7,306.38713
12.6,15,306.424642
13.3,15,306.465641
18.1,6,306.479642
2.8,29,306.548156
-15.9,47,306.662236
17.5,8,306.686246
-7.4,42,306.788187
-1.5,41,306.887956
18.1,6,306.904464
1.6,33,308.209212
13.3,15,308.248211
9.5,16,308.28521
13.6,14,308.330726
-36.7,20,308.380727
14.5,11,308.408666
4.0,32,308.488671
-11.5,26,308.55018
18.1,6,308.566181
14.0,15,308.603347
14.9,12,308.632347
17.1,7,308.649347
13.0,16,308.690597
-11.7,29,308.761249
18.1,6,308.779245
-15.8,56,309.864176
14.7,15,309.902688
18.1,6,309.917688
15.0,14,309.950689
8.3,20,310.003223
18.1,6,310.019223
8.6,19,310.06242
16.9,10,310.08843
16.1,8,310.106949
14.6,13,310.141949
-13.7,49,310.268034
6.9,20,310.316564
11.6,16,310.359564
9.1,22,311.688535
18.5,7,311.705627
13.0,16,311.745627
2.5,30,311.81884
16.5,9,311.839839
11.0,18,311.887843
0.3,35,311.972992
15.5,10,312.000999
12.4,18,312.042512
3.9,30,312.117981
17.5,8,312.136979
6.6,21,312.187982
12.1,19,312.238509
18.1,6,312.25251
10.6,17,312.294519
6.9,27,313.374459
18.1,6,313.388469
15.6,12,313.41899
9.3,19,313.46999
18.1,6,313.48399
12.4,18,313.528035
12.1,19,313.577035
13.5,12,313.605564
14.6,13,313.637564
-2.5,35,313.726094
19.1,5,313.738094
12.4,18,313.784094
10.3,18,313.826624
16.1,8,313.847624
12.8,19,313.897633
-0.5,33,315.006622
19.1,5,315.018622
12.6,15,315.053622
-31.5,64,315.240676
17.1,7,315.257676
10.0,19,315.305205
-63.1,43,315.412734
18.1,6,315.430733
12.0,17,315.471734
-2.1,36,315.563419
19.1,5,315.57442
16.0,13,315.60694
-8.9,22,315.66294
18.5,7,317.283068
15.0,14,317.3186
13.3,15,317.356601
17.1,7,317.3736
14.6,13,317.40613
-26.7,62,317.562661
17.5,8,317.582662
14.6,13,317.615185
-20.1,54,317.748715
19.1,5,317.760716
2.2,31,317.836244
-28.1,42,319.428795
16.1,8,319.449795
17.0,12,319.477795
14.9,12,319.507664
18.1,6,319.523663
15.0,14,319.558663
17.9,9,319.579664
16.1,8,319.600672
15.0,14,319.635194
17.3,11,319.662194
19.1,5,319.674195
5.6,22,319.727723
-4.9,36,319.815256
18.5,7,319.833255
3.2,30,319.906784
-27.5,33,319.990793
17.5,8,320.009315
15.6,12,321.121782
1.7,19,321.168787
17.1,7,321.187788
7.0,22,321.241315
10.5,22,321.293958
17.1,7,321.314468
12.4,18,321.355468
0.7,36,321.446004
15.1,9,321.467004
15.0,14,321.503015
10.9,16,321.544533
19.1,5,321.556533
10.6,17,321.598543
13.3,15,321.638064
18.1,6,321.652065
11.4,19,321.697074
12.3,16,321.739595
19.1,5,322.812164
13.6,14,322.848164
11.7,18,322.89217
19.1,5,322.90417
2.4,28,322.975685
13.3,15,323.013215
16.1,8,323.034209
9.6,18,323.082211
-30.1,62,323.236262
19.1,5,323.251257
14.0,15,323.286258
0.3,35,323.373395
-38.3,48,324.963577
11.0,18,325.005582
0.9,33,325.088297
19.1,5,325.100306
0.4,30,325.173824
0.1,31,325.249343
18.1,6,325.263343
16.6,11,325.292343
-62.1,67,325.454403
15.5,10,325.480403
13.6,14,325.514934
12.1,19,327.045928
19.1,5,327.06093
14.6,13,327.091929
2.7,34,327.175445
18.1,6,327.189444
16.6,11,327.214957
17.9,9,327.237962
13.9,13,327.270961
13.8,18,327.314493
15.3,13,327.347493
16.5,9,327.368492
-6.0,35,327.458017
11.1,20,327.508526
16.1,8,327.526531
11.6,16,327.563531
8.3,27,327.633064
17.1,7,327.649064
13.6,14,328.737985
-3.5,36,328.825514
17.1,7,328.844514
3.8,28,328.91203
3.7,33,328.994038
18.5,7,329.012547
13.6,14,329.049548
9.5,23,329.102553
16.1,8,329.123067
5.8,26,329.187248
-5.7,41,329.289776
19.1,5,329.311292
16.6,11,329.344297
11.1,20,330.528021
19.1,5,330.540021
11.6,16,330.579021
6.3,29,330.651548
19.1,5,330.663549
15.6,12,330.693549
9.1,22,330.75108
19.1,5,330.763079
12.6,15,330.804081
15.3,13,330.836593
18.1,6,330.853593
15.0,14,330.886592
-6.5,46,331.006135
15.3,13,331.036644
14.6,13,331.070643
2.1,29,331.141165
17.1,7,332.297039
12.6,15,332.334555
10.1,21,332.389555
18.1,6,332.40356
14.6,13,332.433068
14.3,14,332.470069
18.1,6,332.486068
12.6,15,332.523116
10.7,19,332.569116
19.1,5,332.583117
15.0,14,332.617181
-2.9,34,332.701195
18.1,6,332.715717
11.0,18,332.757716
3.1,28,332.828226
19.1,5,332.840225
15.0,14,332.872226
-2.3,39,333.978815
-37.9,40,334.077346
14.6,13,334.109352
-7.9,37,334.199865
15.1,9,334.223393
17.6,10,334.251393
10.1,21,334.300404
17.1,7,334.318918
7.0,22,334.374923
7.3,21,334.424453
18.1,6,334.442453
17.6,10,334.470454
11.3,17,334.512982
18.1,6,334.528146
14.6,13,334.561147
8.1,23,335.741676
18.1,6,335.757672
15.6,12,335.786677
17.3,11,335.816207
18.1,6,335.831208
16.0,13,335.861207
0.5,32,335.942716
18.5,7,335.959716
12.6,15,335.996911
6.3,29,336.069427
-26.9,58,336.210946
14.0,15,336.274462
12.3,16,336.314976
16.5,9,336.335976
14.0,15,337.763255
-0.1,34,337.847781
18.1,6,337.863777
10.4,20,337.913288
-9.3,46,338.036826
16.1,8,338.055826
-3.4,38,338.150336
-20.9,59,338.293869
19.1,5,338.305879
13.6,14,338.346396
14.9,12,338.376401
17.5,8,338.395401
9.4,21,339.8833
4.5,28,339.95383
13.9,13,339.985831
-1.2,33,340.067567
11.9,15,340.104576
19.1,5,340.120092
6.0,23,340.175092
-0.9,32,340.25562
17.1,7,340.27262
10.6,17,340.31413
-0.1,25,340.376135
18.1,6,340.390135
14.0,15,340.426663
7.7,22,341.439061
14.5,11,341.469062
12.0,17,341.508066
15.3,13,341.540577
18.5,7,341.559579
8.0,21,341.609581
11.9,15,341.647098
17.1,7,341.665097
13.6,14,341.701106
-0.5,33,341.783629
18.1,6,341.798629
15.6,12,341.827157
2.3,33,341.910631
15.5,10,341.935144
8.6,19,341.982142
12.3,16,342.023176
18.1,6,342.038176
15.0,14,343.123376
15.3,13,343.154376
17.5,8,343.172376
7.6,20,343.222906
14.3,14,343.258906
18.1,6,343.272905
9.0,20,343.321438
3.9,30,343.397438
17.1,7,343.415952
17.6,10,343.440952
9.1,22,343.496951
18.1,6,343.510957
6.4,24,343.571474
3.3,32,343.681995
15.5,10,343.706004
6.4,24,343.763527
13.9,13,344.786689
17.1,7,344.803695
12.0,17,344.846208
15.9,11,344.875212
18.1,6,344.893213
17.0,12,344.922741
15.9,11,344.949742
18.5,7,344.968742
14.6,13,345.003751
4.1,27,345.06827
18.1,6,345.08327
16.6,11,345.111277
1.3,18,345.157792
19.1,5,345.169793
14.6,13,345.205798
12.3,16,345.248311
18.1,6,345.262312
14.0,15,345.299316
16.3,12,345.332845
19.1,5,345.344845
13.6,14,345.379844
12.3,16,345.419377
18.1,6,346.357389
15.6,12,346.38539
-18.5,51,346.514931
19.1,5,346.527441
15.6,12,346.560442
13.9,13,346.591441
19.1,5,346.603447
-16.8,50,346.729023
16.3,12,346.758024
18.1,6,346.776024
16.6,11,346.803028
8.3,20,346.852538
17.1,7,346.869538
14.6,13,346.906714
-15.7,49,348.373933
17.1,7,348.391928
16.6,11,348.417933
5.3,30,348.491983
19.1,5,348.506987
16.6,11,348.535014
-1.5,34,348.617022
18.1,6,348.631544
13.0,16,348.673539
13.9,13,348.703543
17.1,7,348.722053
-16.6,47,348.839128
12.3,16,348.87813
11.5,14,348.912132
16.0,13,348.94632
7.1,24,350.250424
18.5,7,350.269422
15.0,14,350.305431
15.9,11,350.333949
17.1,7,350.349949
13.6,14,350.384948
3.1,28,350.454465
19.1,5,350.466465
13.0,16,350.50547
9.3,19,350.553685
19.1,5,350.565685
14.6,13,350.597685
8.5,24,350.681207
19.1,5,350.693207
16.6,11,350.721719
16.9,10,350.74872
19.1,5,350.760721
14.6,13,350.790721
-5.9,37,351.937327
18.1,6,351.953333
3.0,26,352.016341
-40.1,38,352.110868
16.5,9,352.135389
16.6,11,352.166383
9.5,23,352.234904
19.1,5,352.250904
12.6,15,352.293904
15.1,16,352.3336
17.1,7,352.3506
14.0,15,352.390599
15.3,13,352.427136
18.5,7,352.445135
11.0,18,352.488487
17.9,9,352.512492
16.1,8,352.536538
