#{"t_start": 1718186694.25419, "env_id": "BattleModuleMagicTowerEnv_6x6"}
r,l,t
-13.1,15,128.268386
-19.2,46,128.385518
-25.4,26,128.450537
-12.1,14,128.488536
3.6,12,128.518633
-0.5,32,128.602636
-6.9,6,128.617688
-8.6,27,128.689689
-19.2,20,128.765819
7.1,5,128.78082
2.1,23,128.841984
-17.4,14,128.879172
6.1,6,128.895177
-25.6,38,130.225158
-14.4,11,130.254159
-13.5,14,130.289158
-35.2,49,130.4137
-15.4,12,130.447698
-9.7,13,130.479699
-26.8,32,130.563716
-21.0,16,130.60572
-12.1,14,130.640738
-13.4,16,130.681737
-16.8,12,130.713781
5.5,8,130.733782
3.6,12,130.766782
-17.7,28,132.149966
-14.1,16,132.188966
-22.2,29,132.26499
-8.5,9,132.28799
3.5,10,132.313017
-21.3,39,132.412044
-19.2,13,132.446045
3.1,9,132.470045
-14.3,52,132.603091
-11.2,5,132.616147
-17.6,29,132.691148
-9.2,29,132.764276
-4.5,25,134.196543
-10.1,12,134.22807
7.3,15,134.26707
-12.2,6,134.283071
-9.9,9,134.305075
-32.9,40,134.407766
-13.2,7,134.424814
3.9,11,134.453813
13.4,30,134.528947
-23.0,18,134.575951
-7.9,7,134.595951
-23.1,45,134.709484
-14.8,10,134.733993
2.9,12,134.766
-39.1,46,136.148998
1.8,24,136.211003
-3.8,24,136.272067
-27.5,26,136.338142
-27.8,30,136.414279
3.9,11,136.443283
-22.6,35,136.559605
-13.2,7,136.579608
-7.9,7,136.598612
1.6,14,136.635136
-13.2,7,136.652135
2.9,12,136.68514
-6.2,26,137.83989
-6.9,33,137.924406
5.1,7,137.942408
-15.9,28,138.02455
-5.0,15,138.063551
-13.1,15,138.103567
-23.9,50,138.230603
-11.8,7,138.247603
0.6,21,138.303616
-37.9,45,138.419034
-11.6,43,139.886347
5.1,7,139.906352
-16.9,17,139.94752
-16.4,13,139.98252
-19.0,29,140.054595
-24.0,28,140.12584
8.7,20,140.177845
-0.1,15,140.217354
-31.5,33,140.306363
-22.7,40,140.407876
-8.9,8,140.430392
-21.1,14,140.472395
-17.6,17,140.515406
4.5,9,141.653571
-6.3,44,141.765704
-6.9,26,141.832222
-11.1,13,141.866222
-34.3,37,141.959741
-17.2,50,142.089259
4.5,9,142.115266
-52.1,108,144.122954
-21.3,40,144.223471
2.5,11,144.252471
-26.1,29,144.32499
-25.3,34,144.412996
4.1,8,144.444505
2.0,15,144.485506
-25.8,28,144.561535
-8.1,10,144.587535
-1.6,20,144.640054
-10.4,26,145.829285
-12.5,13,145.863288
-30.6,43,145.974805
-19.0,17,146.020324
-9.1,11,146.047324
-2.0,19,146.096322
-18.5,26,146.167466
-9.1,11,146.197465
-19.5,60,146.350038
-11.2,5,146.362038
-11.1,13,146.394037
8.4,21,146.450555
-13.7,44,148.087941
-10.9,10,148.114948
-14.4,17,148.15746
-15.8,50,148.285978
-8.1,10,148.310984
-7.0,24,148.371498
-44.4,48,148.493007
7.1,5,148.508012
-28.2,35,148.595155
-0.3,18,148.641208
-6.9,6,148.657207
0.4,18,150.071563
-13.8,9,150.095564
-9.5,10,150.120569
-22.8,31,150.199662
-8.4,44,150.312187
1.9,13,150.3457
-20.8,29,150.418707
-13.8,9,150.444221
-3.3,21,150.496221
-19.6,32,150.578739
-12.2,6,150.594739
5.5,8,150.616745
-14.9,34,151.916605
-28.6,25,151.982629
-7.9,7,152.001629
-29.7,24,152.065333
-24.4,18,152.113338
2.5,11,152.141853
-23.2,30,152.221858
-22.0,20,152.296369
-9.5,10,152.323889
-23.1,16,152.367888
-12.8,8,152.391889
4.1,8,152.412894
-15.7,13,152.448408
-12.8,8,152.469406
-11.7,15,152.510413
-9.4,32,152.594927
-28.4,29,153.665689
1.7,16,153.704689
-12.0,16,153.746202
-24.7,42,153.859724
-6.5,7,153.878724
-21.6,27,153.949243
-15.9,22,154.006243
5.1,7,154.023754
-29.3,35,154.118767
-13.8,9,154.14128
-18.1,20,154.19328
-15.2,22,154.250799
-11.2,5,154.262799
6.1,6,154.280799
-14.4,17,155.512787
-22.8,37,155.607898
3.5,10,155.631957
-1.0,18,155.678958
2.5,11,155.705958
4.5,9,155.730479
-5.7,35,155.818485
-18.4,41,155.924509
3.5,10,155.953515
-24.9,25,156.017521
-25.6,22,156.073034
-8.9,8,156.095034
1.4,17,157.313559
-15.7,19,157.361072
6.1,6,157.376071
-7.9,33,157.460583
-3.9,23,157.519761
6.1,6,157.536818
-37.4,54,157.675976
-2.8,37,157.773019
-5.9,5,157.786018
1.0,16,157.826069
-17.2,44,157.943152
-5.9,5,157.956152
-11.2,31,159.467334
-18.2,12,159.499334
-7.5,8,159.519338
-14.4,17,159.563377
-13.2,7,159.580377
2.5,11,159.610377
-21.4,28,159.690439
-23.2,24,159.757495
-6.9,6,159.773497
-31.3,37,159.875584
-12.2,6,159.891584
-11.3,16,159.931686
-3.0,20,159.985686
-17.1,26,160.050866
-9.5,10,160.079868
-15.6,21,161.236046
0.7,35,161.327554
6.5,7,161.345559
-3.6,22,161.40356
-22.3,34,161.489778
-24.8,46,161.60601
-16.2,23,161.669137
-12.7,16,161.709138
-9.9,9,161.73325
-9.6,28,161.80525
-0.3,18,163.059977
-10.9,10,163.084977
-17.6,23,163.145497
-11.5,39,163.245016
0.5,13,163.279015
-30.0,41,163.386535
-16.2,10,163.412535
-10.5,11,163.443054
-24.2,31,163.52206
-19.2,39,163.625579
-15.1,17,163.670092
-11.6,17,163.714092
-4.2,37,164.988617
3.5,10,165.01382
-11.0,15,165.052336
-11.7,15,165.091336
11.3,16,165.13185
-44.4,68,165.305368
-18.9,25,165.367881
-7.9,7,165.387881
-17.7,34,165.47298
0.9,32,165.556501
-10.1,12,167.119678
-16.0,20,167.17119
-21.3,33,167.25471
-15.0,45,167.382228
-52.1,59,167.535263
-11.2,5,167.549263
9.2,11,167.577263
-21.3,20,167.628269
4.3,12,167.659781
7.1,5,167.672781
-29.2,43,169.252577
-18.3,23,169.311579
-10.9,10,169.341097
-4.8,26,169.407096
-25.9,39,169.506615
4.1,8,169.526621
-17.8,39,169.628137
-16.2,56,169.77305
0.9,14,169.808049
-17.7,47,171.40371
-14.8,10,171.430716
1.1,11,171.458229
-11.5,25,171.521236
-24.5,39,171.621753
5.5,8,171.642266
-17.4,20,171.694266
-14.2,8,171.714265
-1.2,27,171.784786
-19.0,23,171.843303
-25.6,22,171.900303
-7.5,8,171.920309
-18.2,25,171.98482
-26.0,21,173.103796
5.1,7,173.1218
-19.5,11,173.148898
-4.7,39,173.249418
-12.1,14,173.285418
-1.0,18,173.332423
-10.9,17,173.374936
-8.9,8,173.396934
0.9,27,173.466217
-8.6,20,173.518218
-8.7,12,173.550735
9.3,13,173.582734
-12.2,6,173.597734
3.5,10,173.62474
0.9,27,173.694253
-4.7,28,174.906724
1.5,12,174.936787
-24.6,50,175.081827
1.7,16,175.124834
-1.2,27,175.197347
-6.0,23,175.257865
-20.6,17,175.303865
-8.7,25,175.369384
-27.5,26,175.437902
-27.5,42,175.551421
4.1,8,175.57342
-29.2,40,177.038808
-24.1,33,177.124813
4.1,8,177.145326
-9.5,36,177.241844
-14.7,25,177.304844
-12.5,13,177.339363
-16.1,31,177.418363
-10.8,45,177.533887
-20.2,11,177.564399
-25.0,29,178.877705
-12.2,6,178.893705
-12.1,14,178.928709
-16.6,22,178.98722
-15.0,13,179.019221
5.1,7,179.036733
-36.6,49,179.164257
-19.8,12,179.195258
4.5,9,179.218257
3.0,14,179.252776
-20.8,35,179.343462
-8.1,10,179.368462
-21.7,16,179.409461
-37.4,38,180.805353
-10.5,11,180.83536
-34.6,47,180.955393
-13.2,7,180.974393
-7.9,7,180.993393
-0.5,27,181.060911
-20.9,27,181.130916
