#{"t_start": 1717570021.8261635, "env_id": "BattleModuleMagicTowerEnv_6x6"}
r,l,t
-12.8,8,167.679648
-14.5,15,167.715648
-10.4,13,167.7477
-20.9,27,167.8147
-11.5,12,167.844743
4.6,17,169.077146
-11.3,16,169.119146
-12.5,13,169.150675
-16.0,20,169.200675
5.5,21,169.253207
8.1,10,169.277207
-25.6,31,169.355735
10.0,19,169.40273
11.1,7,169.419729
3.4,21,169.472815
5.1,20,169.522
11.5,8,169.543004
14.9,12,169.573084
9.3,13,169.603084
-10.5,11,169.632089
-14.4,17,169.675155
-4.8,9,169.697155
-6.9,6,169.712155
9.0,14,170.710474
-13.8,9,170.735969
13.1,5,170.748481
-17.8,26,170.81448
-14.2,27,170.892747
-12.1,14,170.926751
0.2,27,170.998271
-10.3,41,171.104782
-7.9,7,171.124783
3.6,18,171.169805
-11.8,7,171.187804
-10.1,12,171.219804
0.4,24,171.281861
-14.4,11,171.308863
4.5,15,171.350387
-30.4,40,172.626082
-12.2,6,172.644089
9.9,11,172.67314
2.5,30,172.75124
-2.4,37,172.842252
11.1,7,172.85928
-0.6,25,172.92328
5.8,26,172.995337
-8.9,8,173.014337
1.4,23,173.072852
10.5,9,173.097852
-10.9,10,173.121853
-10.1,18,173.167367
-1.9,27,174.378143
11.1,7,174.397143
2.8,23,174.454203
-12.2,6,174.469204
-10.5,11,174.497204
-12.9,25,174.559273
-16.8,12,174.588273
10.5,9,174.612273
0.8,25,174.674324
-14.4,11,174.701324
12.0,17,174.743328
-12.6,18,174.789392
7.3,33,174.870445
-7.5,8,174.890445
-8.7,15,174.927444
-1.0,37,176.025424
6.5,13,176.058934
-14.0,18,176.105933
-14.8,10,176.129934
8.9,12,176.161441
-43.0,61,176.316952
-14.2,8,176.335958
-7.9,7,176.353628
-16.0,20,176.404627
-30.6,37,176.49814
-6.9,6,176.51314
-21.3,20,176.56326
0.7,30,178.115322
-5.9,5,178.127322
-20.0,24,178.19584
-10.0,20,178.245845
-10.9,10,178.272356
-5.0,28,178.346868
-7.8,48,178.466817
-16.1,18,178.510816
-30.7,42,178.615871
-14.0,21,178.669899
-10.9,10,178.6939
7.1,24,180.039118
1.4,36,180.129627
-8.9,8,180.148682
8.7,21,180.206686
-8.5,25,180.268214
-8.9,8,180.288214
-22.4,32,180.370724
-10.0,20,180.425729
-8.1,10,180.451468
8.9,25,180.513463
-15.8,11,180.542466
-9.9,9,180.563977
-26.0,30,180.63798
-11.1,13,180.671051
10.5,9,181.737055
-20.0,31,181.813258
-13.7,17,181.858774
3.5,16,181.896774
7.0,16,181.936789
-10.4,52,182.065343
11.1,7,182.085345
1.2,26,182.14946
-30.1,32,182.22846
-10.5,11,182.25452
6.6,15,182.294521
-16.2,17,182.337525
9.5,10,182.361581
6.7,23,183.781399
-14.8,10,183.805398
-6.9,6,183.822398
-21.0,25,183.884915
-34.9,48,184.004427
10.5,9,184.026427
-14.2,21,184.080946
-16.2,10,184.105946
-11.1,13,184.136952
2.9,31,184.215364
-13.2,7,184.232364
-8.5,9,184.254416
1.1,37,184.34742
-18.8,14,185.688874
9.1,9,185.717874
5.6,16,185.759398
11.7,23,185.8354
-7.5,8,185.85791
3.6,18,185.904911
-18.4,15,185.942917
11.1,7,185.960431
5.4,19,186.01243
-23.3,28,186.083949
9.5,10,186.108949
-14.9,27,186.175923
3.1,22,186.230923
9.5,10,186.255969
-13.4,42,187.479119
-16.5,24,187.539123
-9.5,10,187.564641
-36.5,57,187.715691
-17.0,24,187.775842
-7.9,7,187.792843
-23.5,25,187.856364
-18.2,12,187.889364
11.5,8,187.908364
6.6,15,187.948366
2.0,34,188.033874
11.1,7,188.052015
-17.0,21,188.105015
0.7,23,189.622139
-11.5,12,189.652657
6.6,15,189.687657
5.5,32,189.767554
5.3,17,189.809186
-38.1,57,189.947701
-19.0,17,189.990388
-6.9,6,190.005389
0.0,23,190.062915
-12.2,6,190.07892
10.5,9,190.10092
-20.9,21,190.15181
-14.4,56,191.669659
-10.5,11,191.698658
14.6,18,191.744663
-13.2,7,191.761742
-11.5,12,191.789741
-6.0,36,191.879791
-33.5,41,191.982326
-8.9,8,192.001326
-21.3,20,192.051326
2.7,21,192.104835
10.1,8,192.123834
12.9,14,192.159365
-14.7,18,192.215365
-11.1,13,192.247376
0.4,24,193.449089
-2.0,38,193.547609
-15.5,16,193.587202
6.1,25,193.650205
-6.4,12,193.678713
-6.5,7,193.697713
6.6,15,193.736715
-16.4,13,193.770764
10.1,8,193.789764
-17.0,21,193.845769
-13.5,21,193.898274
12.1,6,193.915275
-18.8,27,193.983787
-12.2,6,193.999792
-8.9,8,194.019792
-15.0,19,195.204266
-13.2,7,195.221266
-9.5,10,195.248271
1.0,22,195.303783
-13.7,17,195.343789
-9.1,11,195.373295
13.3,15,195.412295
-21.8,24,195.471491
-7.5,8,195.494491
-22.6,35,195.580546
-15.2,9,195.604546
10.5,9,195.628545
-15.2,22,195.685508
-1.7,42,195.793978
-8.9,8,195.812979
-5.6,30,197.085117
-24.6,24,197.144121
-5.9,5,197.159153
4.4,20,197.207153
11.4,19,197.254157
-9.1,11,197.284202
-3.8,31,197.359722
-10.1,45,197.471234
-7.9,7,197.491235
7.9,19,197.536235
-12.9,19,197.584324
9.5,10,197.611324
-4.2,30,198.950856
-20.2,14,198.984368
-8.9,8,199.006367
-9.4,38,199.099885
-11.2,5,199.113883
-6.9,6,199.128884
-15.8,24,199.188953
-14.2,8,199.207953
-10.5,11,199.236953
5.0,18,199.284153
-11.2,50,199.40919
12.1,6,199.42319
6.7,23,199.488246
0.5,44,200.928647
10.9,10,200.954652
10.2,28,201.023165
-10.9,43,201.134681
-6.9,6,201.150684
-12.4,15,201.187189
-31.4,35,201.277705
11.1,7,201.294705
-15.0,19,201.341707
-13.2,7,201.362226
13.1,5,201.376226
-23.4,33,201.456732
-28.0,45,202.756228
-8.9,8,202.776738
12.5,20,202.826742
-12.2,6,202.841738
-7.9,7,202.85925
4.6,17,202.90125
-18.4,34,202.984281
9.5,10,203.010281
0.5,39,203.106322
0.6,34,203.191383
-6.5,7,203.208383
-20.3,31,203.286904
-16.2,10,203.311904
-6.9,6,203.325904
-8.7,18,203.37442
-11.9,18,204.554757
11.1,7,204.571272
-10.5,14,204.608272
-7.5,8,204.627272
7.9,13,204.658791
-18.0,22,204.714789
-16.3,21,204.763837
-9.9,9,204.787837
-12.4,15,204.825837
-10.8,25,204.883933
11.1,7,204.902934
-18.1,30,204.976134
-22.2,16,205.016135
7.5,12,205.04814
-8.1,13,205.079654
-17.8,29,205.151657
12.1,6,206.130927
8.0,15,206.170455
-14.8,10,206.194456
-7.5,8,206.214456
-30.6,43,206.321356
-9.6,18,206.368037
-6.9,6,206.384037
5.4,19,206.430037
-24.0,22,206.487556
-11.9,11,206.515556
6.0,17,206.559067
1.3,28,206.638073
9.1,9,206.66059
0.6,21,206.718588
-18.0,25,206.783104
-6.9,6,208.050491
-13.1,18,208.108001
0.8,38,208.202093
-5.9,5,208.214093
-8.5,12,208.245098
3.1,22,208.300612
9.5,10,208.325611
-11.4,14,208.361124
-17.2,11,208.391124
12.1,6,208.405123
11.3,17,208.44813
-16.7,27,208.51564
10.9,10,208.539639
-12.4,15,208.579153
6.4,24,208.641152
-21.1,23,208.699666
